pack_id|prod_id|descr|pack|weight|volume|precision
3|47494|спайка/28|28.0|0.0|0.0|
1|47495|шт/1|1.0|0.0|0.0|
2|47495|кор/4|4.0|0.0|0.0|
3|47495|спайка/4|4.0|0.0|0.0|
1|47497|шт/1|1.0|0.0|0.0|
1|47498|шт/1|1.0|0.0|0.0|
1|47499|шт/1|1.0|0.0|0.0|
1|47500|шт/1|1.0|0.0|0.0|
1|47501|шт/1|1.0|0.0|0.0|
2|47501|кор/12|12.0|0.0|0.0|
3|47501|спайка/12|12.0|0.0|0.0|
1|47504|шт/1|1.0|0.0|0.0|
2|47504|кор/28|28.0|0.0|0.0|
3|47504|спайка/28|28.0|0.0|0.0|
1|47505|шт/1|1.0|0.0|0.0|
2|47505|кор/20|20.0|0.0|0.0|
3|47505|спайка/20|20.0|0.0|0.0|
1|47506|шт/1|1.0|0.0|0.0|
2|47506|кор/10|10.0|0.0|0.0|
3|47506|спайка/10|10.0|0.0|0.0|
1|47509|шт/1|1.0|0.0|0.0|
1|47510|шт/1|1.0|0.0|0.0|
1|47512|шт/1|1.0|0.0|0.0|
1|47514|шт/1|1.0|0.0|0.0|
1|47515|шт/1|1.0|0.0|0.0|
1|47516|шт/1|1.0|0.0|0.0|
1|47525|шт/1|1.0|0.0|0.0|
2|47525|кор/24|24.0|0.0|0.0|
1|47526|шт/1|1.0|0.0|0.0|
2|47526|кор/24|24.0|0.0|0.0|
1|47527|шт/1|1.0|0.0|0.0|
1|47528|шт/1|1.0|0.0|0.0|
1|47529|шт/1|1.0|0.0|0.0|
1|47530|шт/1|1.0|0.0|0.0|
1|47531|шт/1|1.0|0.0|0.0|
2|47531|кор/25|25.0|0.0|0.0|
1|47532|шт/1|1.0|0.0|0.0|
2|47532|кор/120|120.0|0.0|0.0|
1|47534|шт/1|1.0|0.0|0.0|
2|47534|кор/120|120.0|0.0|0.0|
1|47535|шт/1|1.0|0.0|0.0|
2|47535|кор/75|75.0|0.0|0.0|
1|47536|шт/1|1.0|0.0|0.0|
2|47536|кор/50|50.0|0.0|0.0|
3|47536|спайка/50|50.0|0.0|0.0|
1|47538|шт/1|1.0|0.0|0.0|
2|47538|кор/65|65.0|0.0|0.0|
1|47539|шт/1|1.0|0.0|0.0|
1|47542|шт/1|1.0|0.0|0.0|
1|47543|шт/1|1.0|0.0|0.0|
2|47543|кор/100|100.0|0.0|0.0|
1|47544|шт/1|1.0|0.0|0.0|
2|47544|кор/65|65.0|0.0|0.0|
1|47545|шт/1|1.0|0.0|0.0|
2|47545|кор/36|36.0|0.0|0.0|
3|47545|спайка/36|36.0|0.0|0.0|
1|47546|шт/1|1.0|0.0|0.0|
2|47546|кор/24|24.0|0.0|0.0|
3|47546|спайка/24|24.0|0.0|0.0|
1|47547|шт/1|1.0|0.0|0.0|
1|47548|шт/1|1.0|0.0|0.0|
1|47549|шт/1|1.0|0.0|0.0|
1|47551|шт/1|1.0|0.0|0.0|
1|47569|шт/1|1.0|0.0|0.0|
1|47570|шт/1|1.0|0.0|0.0|
1|47571|шт/1|1.0|0.0|0.0|
1|47572|шт/1|1.0|0.0|0.0|
1|47574|шт/1|1.0|0.0|0.0|
3|47574|спайка/3|3.0|0.0|0.0|
1|47575|шт/1|1.0|0.0|0.0|
3|47575|спайка/3|3.0|0.0|0.0|
1|47576|шт/1|1.0|0.0|0.0|
2|47576|кор/12|12.0|0.0|0.0|
3|47576|спайка/12|12.0|0.0|0.0|
1|47577|шт/1|1.0|0.0|0.0|
1|47578|шт/1|1.0|0.0|0.0|
1|47579|шт/1|1.0|0.0|0.0|
1|47580|шт/1|1.0|0.0|0.0|
1|47581|шт/1|1.0|0.0|0.0|
1|47582|шт/1|1.0|0.0|0.0|
1|47583|шт/1|1.0|0.0|0.0|
1|47584|шт/1|1.0|0.0|0.0|
1|47585|шт/1|1.0|0.0|0.0|
1|47586|шт/1|1.0|0.0|0.0|
1|47587|шт/1|1.0|0.0|0.0|
1|47588|шт/1|1.0|0.0|0.0|
1|47589|шт/1|1.0|0.0|0.0|
1|47590|шт/1|1.0|0.0|0.0|
1|47591|шт/1|1.0|0.0|0.0|
1|47592|шт/1|1.0|0.0|0.0|
1|47595|шт/1|1.0|0.0|0.0|
1|47596|шт/1|1.0|0.0|0.0|
1|47597|шт/1|1.0|0.0|0.0|
1|47598|шт/1|1.0|0.0|0.0|
1|47599|шт/1|1.0|0.0|0.0|
1|47600|шт/1|1.0|0.0|0.0|
1|47601|шт/1|1.0|0.0|0.0|
1|47602|шт/1|1.0|0.0|0.0|
1|47603|шт/1|1.0|0.0|0.0|
1|47604|шт/1|1.0|0.0|0.0|
1|47605|шт/1|1.0|0.0|0.0|
1|47606|шт/1|1.0|0.0|0.0|
1|47607|шт/1|1.0|0.0|0.0|
1|47608|шт/1|1.0|0.0|0.0|
1|47609|шт/1|1.0|0.0|0.0|
1|47610|шт/1|1.0|0.0|0.0|
1|47611|шт/1|1.0|0.0|0.0|
1|47612|шт/1|1.0|0.0|0.0|
2|47612|кор/20|20.0|0.0|0.0|
1|47613|шт/1|1.0|0.0|0.0|
1|47614|шт/1|1.0|0.0|0.0|
1|47615|шт/1|1.0|0.0|0.0|
1|47616|шт/1|1.0|0.0|0.0|
2|47616|кор/30|30.0|0.0|0.0|
1|47617|шт/1|1.0|0.0|0.0|
1|47620|шт/1|1.0|0.0|0.0|
1|47621|шт/1|1.0|0.0|0.0|
1|47622|шт/1|1.0|0.0|0.0|
2|47622|кор/30|30.0|0.0|0.0|
3|47622|спайка/10|10.0|0.0|0.0|
1|47623|шт/1|1.0|0.0|0.0|
2|47623|кор/30|30.0|0.0|0.0|
1|47625|шт/1|1.0|0.0|0.0|
2|47625|кор/30|30.0|0.0|0.0|
1|47627|шт/1|1.0|0.0|0.0|
1|47629|шт/1|1.0|0.0|0.0|
1|47631|шт/1|1.0|0.0|0.0|
2|47631|кор/20|20.0|0.0|0.0|
1|47633|шт/1|1.0|0.0|0.0|
1|47634|шт/1|1.0|0.0|0.0|
2|47634|кор/44|44.0|0.0|0.0|
3|47634|спайка/44|44.0|0.0|0.0|
1|47635|шт/1|1.0|0.0|0.0|
2|47635|кор/100|100.0|0.0|0.0|
3|47635|спайка/100|100.0|0.0|0.0|
1|47636|шт/1|1.0|0.0|0.0|
1|47637|шт/1|1.0|0.0|0.0|
2|47637|кор/80|80.0|0.0|0.0|
3|47637|спайка/80|80.0|0.0|0.0|
1|47638|шт/1|1.0|0.0|0.0|
2|47638|кор/30|30.0|0.0|0.0|
3|47638|спайка/30|30.0|0.0|0.0|
1|47639|шт/1|1.0|0.0|0.0|
1|47640|шт/1|1.0|0.0|0.0|
2|47640|кор/48|48.0|0.0|0.0|
3|47640|спайка/48|48.0|0.0|0.0|
1|47641|шт/1|1.0|0.0|0.0|
2|47641|кор/51|51.0|0.0|0.0|
3|47641|спайка/51|51.0|0.0|0.0|
1|47642|шт/1|1.0|0.0|0.0|
2|47642|кор/10|10.0|0.0|0.0|
3|47642|спайка/10|10.0|0.0|0.0|
1|47643|шт/1|1.0|0.0|0.0|
2|47643|кор/16|16.0|0.0|0.0|
3|47643|спайка/16|16.0|0.0|0.0|
1|47644|шт/1|1.0|0.0|0.0|
2|47644|кор/16|16.0|0.0|0.0|
3|47644|спайка/16|16.0|0.0|0.0|
1|47645|шт/1|1.0|0.0|0.0|
2|47645|кор/90|90.0|0.0|0.0|
3|47645|спайка/90|90.0|0.0|0.0|
1|47646|шт/1|1.0|0.0|0.0|
2|47646|кор/35|35.0|0.0|0.0|
3|47646|спайка/35|35.0|0.0|0.0|
1|47647|шт/1|1.0|0.0|0.0|
2|47647|кор/32|32.0|0.0|0.0|
3|47647|спайка/32|32.0|0.0|0.0|
1|47648|шт/1|1.0|0.0|0.0|
1|47649|шт/1|1.0|0.0|0.0|
1|47650|шт/1|1.0|0.0|0.0|
1|47651|шт/1|1.0|0.0|0.0|
1|47652|шт/1|1.0|0.0|0.0|
2|47652|кор/420|420.0|0.0|0.0|
3|47652|спайка/420|420.0|0.0|0.0|
1|47657|шт/1|1.0|0.0|0.0|
2|47657|кор/72|72.0|0.0|0.0|
3|47657|спайка/72|72.0|0.0|0.0|
1|47658|шт/1|1.0|0.0|0.0|
1|47659|шт/1|1.0|0.0|0.0|
2|47659|кор/15|15.0|0.0|0.0|
3|47659|спайка/15|15.0|0.0|0.0|
1|47660|шт/1|1.0|0.0|0.0|
2|47660|кор/15|15.0|0.0|0.0|
3|47660|спайка/15|15.0|0.0|0.0|
1|47661|шт/1|1.0|0.0|0.0|
1|47664|шт/1|1.0|0.0|0.0|
1|47665|шт/1|1.0|0.0|0.0|
1|47666|шт/1|1.0|0.0|0.0|
1|47667|шт/1|1.0|0.0|0.0|
1|47668|шт/1|1.0|0.0|0.0|
1|47669|шт/1|1.0|0.0|0.0|
1|47670|шт/1|1.0|0.0|0.0|
1|47671|шт/1|1.0|0.0|0.0|
2|47671|кор/28|28.0|0.0|0.0|
3|47671|спайка/28|28.0|0.0|0.0|
1|47672|шт/1|1.0|0.0|0.0|
1|47673|шт/1|1.0|0.0|0.0|
1|47674|шт/1|1.0|0.0|0.0|
2|47674|кор/12|12.0|0.0|0.0|
1|47676|шт/1|1.0|0.0|0.0|
2|47676|кор/4|4.0|0.0|0.0|
3|47676|спайка/4|4.0|0.0|0.0|
1|47681|шт/1|1.0|0.0|0.0|
2|47681|кор/30|30.0|0.0|0.0|
1|47685|шт/1|1.0|0.0|0.0|
2|47685|кор/30|30.0|0.0|0.0|
1|47687|шт/1|1.0|0.0|0.0|
2|47687|кор/20|20.0|0.0|0.0|
3|47687|спайка/20|20.0|0.0|0.0|
1|47688|шт/1|1.0|0.0|0.0|
2|47688|кор/30|30.0|0.0|0.0|
1|47689|шт/1|1.0|0.0|0.0|
2|47689|кор/30|30.0|0.0|0.0|
1|47690|шт/1|1.0|0.0|0.0|
2|47690|кор/30|30.0|0.0|0.0|
1|47691|шт/1|1.0|0.0|0.0|
2|47691|кор/30|30.0|0.0|0.0|
1|47692|шт/1|1.0|0.0|0.0|
1|47693|шт/1|1.0|0.0|0.0|
1|47694|шт/1|1.0|0.0|0.0|
1|47695|шт/1|1.0|0.0|0.0|
2|47695|кор/20|20.0|0.0|0.0|
1|47696|шт/1|1.0|0.0|0.0|
2|47696|кор/12|12.0|0.0|0.0|
1|47697|шт/1|1.0|0.0|0.0|
2|47697|кор/12|12.0|0.0|0.0|
1|47698|шт/1|1.0|0.0|0.0|
2|47698|кор/12|12.0|0.0|0.0|
1|47702|шт/1|1.0|0.0|0.0|
2|47702|кор/12|12.0|0.0|0.0|
3|47702|спайка/12|12.0|0.0|0.0|
1|47704|шт/1|1.0|0.0|0.0|
1|47706|шт/1|1.0|0.0|0.0|
1|47707|шт/1|1.0|0.0|0.0|
1|47708|шт/1|1.0|0.0|0.0|
1|47709|шт/1|1.0|0.0|0.0|
1|47710|шт/1|1.0|0.0|0.0|
1|47712|шт/1|1.0|0.0|0.0|
1|47716|шт/1|1.0|0.0|0.0|
1|47717|шт/1|1.0|0.0|0.0|
1|47718|шт/1|1.0|0.0|0.0|
1|47719|шт/1|1.0|0.0|0.0|
2|47719|кор/6|6.0|0.0|0.0|
1|47720|шт/1|1.0|0.0|0.0|
1|47721|шт/1|1.0|0.0|0.0|
1|47728|шт/1|1.0|0.0|0.0|
1|47729|шт/1|1.0|0.0|0.0|
1|47730|шт/1|1.0|0.0|0.0|
1|47731|шт/1|1.0|0.0|0.0|
1|47732|шт/1|1.0|0.0|0.0|
1|47733|шт/1|1.0|0.0|0.0|
1|47734|шт/1|1.0|0.0|0.0|
1|47735|шт/1|1.0|0.0|0.0|
1|47736|шт/1|1.0|0.0|0.0|
1|47737|шт/1|1.0|0.0|0.0|
1|47738|шт/1|1.0|0.0|0.0|
1|47739|шт/1|1.0|0.0|0.0|
1|47740|шт/1|1.0|0.0|0.0|
1|47741|шт/1|1.0|0.0|0.0|
1|47742|шт/1|1.0|0.0|0.0|
1|47743|шт/1|1.0|0.0|0.0|
1|47744|шт/1|1.0|0.0|0.0|
1|47745|шт/1|1.0|0.0|0.0|
1|47746|шт/1|1.0|0.0|0.0|
1|47747|шт/1|1.0|0.0|0.0|
1|47748|шт/1|1.0|0.0|0.0|
1|47749|шт/1|1.0|0.0|0.0|
1|47750|шт/1|1.0|0.0|0.0|
1|47751|шт/1|1.0|0.0|0.0|
1|47752|шт/1|1.0|0.0|0.0|
1|47753|шт/1|1.0|0.0|0.0|
1|47754|шт/1|1.0|0.0|0.0|
2|47754|кор/50|50.0|0.0|0.0|
3|47754|спайка/10|10.0|0.0|0.0|
1|47755|шт/1|1.0|0.0|0.0|
1|47756|шт/1|1.0|0.0|0.0|
1|47757|шт/1|1.0|0.0|0.0|
1|47758|шт/1|1.0|0.0|0.0|
1|47759|шт/1|1.0|0.0|0.0|
1|47760|шт/1|1.0|0.0|0.0|
1|47761|шт/1|1.0|0.0|0.0|
2|47761|кор/24|24.0|0.0|0.0|
1|47763|шт/1|1.0|0.0|0.0|
2|47763|кор/12|12.0|0.0|0.0|
1|47766|шт/1|1.0|0.0|0.0|
1|47767|шт/1|1.0|0.0|0.0|
1|47768|шт/1|1.0|0.0|0.0|
2|47768|кор/24|24.0|0.0|0.0|
1|47772|шт/1|1.0|0.0|0.0|
1|47788|шт/1|1.0|0.0|0.0|
1|47789|шт/1|1.0|0.0|0.0|
1|47791|шт/1|1.0|0.0|0.0|
1|47792|шт/1|1.0|0.0|0.0|
1|47794|шт/1|1.0|0.0|0.0|
1|47795|шт/1|1.0|0.0|0.0|
1|47797|шт/1|1.0|0.0|0.0|
1|47821|шт/1|1.0|0.0|0.0|
1|47822|шт/1|1.0|0.0|0.0|
1|47823|шт/1|1.0|0.0|0.0|
2|47823|кор/12|12.0|0.0|0.0|
1|47824|шт/1|1.0|0.0|0.0|
1|47825|шт/1|1.0|0.0|0.0|
2|47825|кор/16|16.0|0.0|0.0|
1|47827|шт/1|1.0|0.0|0.0|
1|47828|шт/1|1.0|0.0|0.0|
2|47828|кор/6|6.0|0.0|0.0|
1|47830|шт/1|1.0|0.0|0.0|
2|47830|кор/12|12.0|0.0|0.0|
1|47831|шт/1|1.0|0.0|0.0|
1|47832|шт/1|1.0|0.0|0.0|
2|47832|кор/36|36.0|0.0|0.0|
1|47833|шт/1|1.0|0.0|0.0|
2|47833|кор/12|12.0|0.0|0.0|
1|47834|шт/1|1.0|0.0|0.0|
1|47835|шт/1|1.0|0.0|0.0|
2|47835|кор/20|20.0|0.0|0.0|
3|47835|спайка/4|4.0|0.0|0.0|
1|47836|шт/1|1.0|0.0|0.0|
2|47836|кор/18|18.0|0.0|0.0|
1|47838|шт/1|1.0|0.0|0.0|
1|47839|шт/1|1.0|0.0|0.0|
1|47840|шт/1|1.0|0.0|0.0|
1|47841|шт/1|1.0|0.0|0.0|
1|47843|шт/1|1.0|0.0|0.0|
1|47846|шт/1|1.0|0.0|0.0|
1|47847|шт/1|1.0|0.0|0.0|
2|47847|кор/12|12.0|0.0|0.0|
1|47848|шт/1|1.0|0.0|0.0|
2|47848|кор/12|12.0|0.0|0.0|
1|47849|шт/1|1.0|0.0|0.0|
1|47850|шт/1|1.0|0.0|0.0|
2|47850|кор/12|12.0|0.0|0.0|
1|47851|шт/1|1.0|0.0|0.0|
2|47851|кор/12|12.0|0.0|0.0|
1|47854|шт/1|1.0|0.0|0.0|
2|47854|кор/36|36.0|0.0|0.0|
3|47854|спайка/36|36.0|0.0|0.0|
1|47881|шт/1|1.0|0.0|0.0|
2|47881|кор/18|18.0|0.0|0.0|
3|47881|спайка/18|18.0|0.0|0.0|
1|47882|шт/1|1.0|0.0|0.0|
2|47882|кор/30|30.0|0.0|0.0|
1|47883|шт/1|1.0|0.0|0.0|
2|47883|кор/30|30.0|0.0|0.0|
1|47884|шт/1|1.0|0.0|0.0|
2|47884|кор/30|30.0|0.0|0.0|
1|47885|шт/1|1.0|0.0|0.0|
1|47886|шт/1|1.0|0.0|0.0|
1|47887|шт/1|1.0|0.0|0.0|
1|47888|шт/1|1.0|0.0|0.0|
1|47889|шт/1|1.0|0.0|0.0|
2|47889|кор/24|24.0|0.0|0.0|
1|47890|шт/1|1.0|0.0|0.0|
1|47892|шт/1|1.0|0.0|0.0|
2|47892|кор/28|28.0|0.0|0.0|
1|47894|шт/1|1.0|0.0|0.0|
1|47895|шт/1|1.0|0.0|0.0|
1|47896|шт/1|1.0|0.0|0.0|
1|47897|шт/1|1.0|0.0|0.0|
1|47898|шт/1|1.0|0.0|0.0|
1|47899|шт/1|1.0|0.0|0.0|
1|47900|шт/1|1.0|0.0|0.0|
1|47901|шт/1|1.0|0.0|0.0|
1|47902|шт/1|1.0|0.0|0.0|
1|47903|шт/1|1.0|0.0|0.0|
1|47904|шт/1|1.0|0.0|0.0|
1|47905|шт/1|1.0|0.0|0.0|
1|47906|шт/1|1.0|0.0|0.0|
1|47908|шт/1|1.0|0.0|0.0|
1|47909|шт/1|1.0|0.0|0.0|
1|47910|шт/1|1.0|0.0|0.0|
2|47910|кор/48|48.0|0.0|0.0|
1|47911|шт/1|1.0|0.0|0.0|
2|47911|кор/35|35.0|0.0|0.0|
3|47911|спайка/35|35.0|0.0|0.0|
1|47912|шт/1|1.0|0.0|0.0|
1|47913|шт/1|1.0|0.0|0.0|
1|47914|шт/1|1.0|0.0|0.0|
1|47915|шт/1|1.0|0.0|0.0|
1|47916|шт/1|1.0|0.0|0.0|
1|47917|шт/1|1.0|0.0|0.0|
1|47918|шт/1|1.0|0.0|0.0|
1|47919|шт/1|1.0|0.0|0.0|
1|47920|шт/1|1.0|0.0|0.0|
1|47921|шт/1|1.0|0.0|0.0|
1|47922|шт/1|1.0|0.0|0.0|
1|47923|шт/1|1.0|0.0|0.0|
1|47924|шт/1|1.0|0.0|0.0|
2|47924|кор/15|15.0|0.0|0.0|
1|47925|шт/1|1.0|0.0|0.0|
1|47926|шт/1|1.0|0.0|0.0|
1|47927|шт/1|1.0|0.0|0.0|
1|47928|шт/1|1.0|0.0|0.0|
1|47929|шт/1|1.0|0.0|0.0|
1|47930|шт/1|1.0|0.0|0.0|
1|47931|шт/1|1.0|0.0|0.0|
1|47932|шт/1|1.0|0.0|0.0|
1|47933|шт/1|1.0|0.0|0.0|
1|47934|шт/1|1.0|0.0|0.0|
1|47935|шт/1|1.0|0.0|0.0|
1|47936|шт/1|1.0|0.0|0.0|
1|47937|шт/1|1.0|0.0|0.0|
1|47938|шт/1|1.0|0.0|0.0|
2|47938|кор/15|15.0|0.0|0.0|
1|47943|шт/1|1.0|0.0|0.0|
2|47943|кор/15|15.0|0.0|0.0|
1|47944|шт/1|1.0|0.0|0.0|
1|47945|шт/1|1.0|0.0|0.0|
2|47945|кор/15|15.0|0.0|0.0|
1|47946|шт/1|1.0|0.0|0.0|
2|47946|кор/15|15.0|0.0|0.0|
1|47947|шт/1|1.0|0.0|0.0|
2|47947|кор/15|15.0|0.0|0.0|
1|47949|шт/1|1.0|0.0|0.0|
1|47950|шт/1|1.0|0.0|0.0|
2|47950|кор/15|15.0|0.0|0.0|
1|47951|шт/1|1.0|0.0|0.0|
2|47951|кор/15|15.0|0.0|0.0|
1|47953|шт/1|1.0|0.0|0.0|
2|47953|кор/15|15.0|0.0|0.0|
1|47955|шт/1|1.0|0.0|0.0|
2|47955|кор/25|25.0|0.0|0.0|
1|47957|шт/1|1.0|0.0|0.0|
1|47959|шт/1|1.0|0.0|0.0|
2|47959|кор/25|25.0|0.0|0.0|
1|47961|шт/1|1.0|0.0|0.0|
2|47961|кор/25|25.0|0.0|0.0|
1|47962|шт/1|1.0|0.0|0.0|
2|47962|кор/25|25.0|0.0|0.0|
1|47964|шт/1|1.0|0.0|0.0|
1|47965|шт/1|1.0|0.0|0.0|
1|47966|шт/1|1.0|0.0|0.0|
1|47967|шт/1|1.0|0.0|0.0|
1|47969|шт/1|1.0|0.0|0.0|
2|47969|кор/96|96.0|0.0|0.0|
1|47971|шт/1|1.0|0.0|0.0|
1|47973|шт/1|1.0|0.0|0.0|
1|47974|шт/1|1.0|0.0|0.0|
2|47974|кор/24|24.0|0.0|0.0|
1|47975|шт/1|1.0|0.0|0.0|
1|47976|шт/1|1.0|0.0|0.0|
1|47977|шт/1|1.0|0.0|0.0|
1|47978|шт/1|1.0|0.0|0.0|
1|47979|шт/1|1.0|0.0|0.0|
1|47980|шт/1|1.0|0.0|0.0|
2|47980|кор/36|36.0|0.0|0.0|
1|47981|шт/1|1.0|0.0|0.0|
1|47982|шт/1|1.0|0.0|0.0|
2|47982|кор/6|6.0|0.0|0.0|
1|47983|шт/1|1.0|0.0|0.0|
1|47984|шт/1|1.0|0.0|0.0|
1|47985|шт/1|1.0|0.0|0.0|
2|47985|кор/24|24.0|0.0|0.0|
1|47986|шт/1|1.0|0.0|0.0|
2|47986|кор/12|12.0|0.0|0.0|
1|47987|шт/1|1.0|0.0|0.0|
2|47987|кор/24|24.0|0.0|0.0|
1|47989|шт/1|1.0|0.0|0.0|
2|47989|кор/24|24.0|0.0|0.0|
3|47989|спайка/3|3.0|0.0|0.0|
1|47990|шт/1|1.0|0.0|0.0|
2|47990|кор/24|24.0|0.0|0.0|
3|47990|спайка/3|3.0|0.0|0.0|
1|47992|шт/1|1.0|0.0|0.0|
1|47993|шт/1|1.0|0.0|0.0|
1|47994|шт/1|1.0|0.0|0.0|
1|47995|шт/1|1.0|0.0|0.0|
1|47996|шт/1|1.0|0.0|0.0|
1|47998|шт/1|1.0|0.0|0.0|
1|480|шт/1|1.0|0.0|0.0|
1|48002|шт/1|1.0|0.0|0.0|
1|48003|шт/1|1.0|0.0|0.0|
2|48003|кор/48|48.0|0.0|0.0|
3|48003|спайка/48|48.0|0.0|0.0|
1|48004|шт/1|1.0|0.0|0.0|
1|48005|шт/1|1.0|0.0|0.0|
1|48006|шт/1|1.0|0.0|0.0|
1|48007|шт/1|1.0|0.0|0.0|
1|48008|шт/1|1.0|0.0|0.0|
1|48009|шт/1|1.0|0.0|0.0|
1|48010|шт/1|1.0|0.0|0.0|
1|48012|шт/1|1.0|0.0|0.0|
1|48013|шт/1|1.0|0.0|0.0|
1|48014|шт/1|1.0|0.0|0.0|
1|48017|шт/1|1.0|0.0|0.0|
1|48018|шт/1|1.0|0.0|0.0|
1|48020|шт/1|1.0|0.0|0.0|
1|48021|шт/1|1.0|0.0|0.0|
1|48022|шт/1|1.0|0.0|0.0|
1|48023|шт/1|1.0|0.0|0.0|
1|48024|шт/1|1.0|0.0|0.0|
1|48025|шт/1|1.0|0.0|0.0|
1|48026|шт/1|1.0|0.0|0.0|
1|48027|шт/1|1.0|0.0|0.0|
1|48028|шт/1|1.0|0.0|0.0|
1|48029|шт/1|1.0|0.0|0.0|
1|48030|шт/1|1.0|0.0|0.0|
1|48031|шт/1|1.0|0.0|0.0|
1|48032|шт/1|1.0|0.0|0.0|
1|48033|шт/1|1.0|0.0|0.0|
1|48034|шт/1|1.0|0.0|0.0|
1|48035|шт/1|1.0|0.0|0.0|
1|48036|шт/1|1.0|0.0|0.0|
1|48037|шт/1|1.0|0.0|0.0|
1|48038|шт/1|1.0|0.0|0.0|
1|48039|шт/1|1.0|0.0|0.0|
1|48040|шт/1|1.0|0.0|0.0|
1|48041|шт/1|1.0|0.0|0.0|
1|48042|шт/1|1.0|0.0|0.0|
1|48043|шт/1|1.0|0.0|0.0|
1|48044|шт/1|1.0|0.0|0.0|
1|48045|шт/1|1.0|0.0|0.0|
1|48046|шт/1|1.0|0.0|0.0|
1|48049|шт/1|1.0|0.0|0.0|
1|48050|шт/1|1.0|0.0|0.0|
1|48051|шт/1|1.0|0.0|0.0|
2|48051|кор/12|12.0|0.0|0.0|
1|48052|шт/1|1.0|0.0|0.0|
1|48053|шт/1|1.0|0.0|0.0|
1|48054|шт/1|1.0|0.0|0.0|
1|48055|шт/1|1.0|0.0|0.0|
2|48055|кор/24|24.0|0.0|0.0|
1|48056|шт/1|1.0|0.0|0.0|
2|48056|кор/24|24.0|0.0|0.0|
1|48057|шт/1|1.0|0.0|0.0|
2|48057|кор/24|24.0|0.0|0.0|
1|48058|шт/1|1.0|0.0|0.0|
1|48059|шт/1|1.0|0.0|0.0|
1|48060|шт/1|1.0|0.0|0.0|
1|48061|шт/1|1.0|0.0|0.0|
1|48062|шт/1|1.0|0.0|0.0|
2|48062|кор/180|180.0|0.0|0.0|
3|48062|спайка/30|30.0|0.0|0.0|
1|48063|шт/1|1.0|0.0|0.0|
1|48066|шт/1|1.0|0.0|0.0|
2|48066|кор/24|24.0|0.0|0.0|
3|48066|спайка/24|24.0|0.0|0.0|
1|48067|шт/1|1.0|0.0|0.0|
1|48068|шт/1|1.0|0.0|0.0|
1|48069|шт/1|1.0|0.0|0.0|
1|48070|шт/1|1.0|0.0|0.0|
1|48071|шт/1|1.0|0.0|0.0|
1|48072|шт/1|1.0|0.0|0.0|
1|48076|шт/1|1.0|0.0|0.0|
1|48077|шт/1|1.0|0.0|0.0|
2|48077|кор/6|6.0|0.0|0.0|
1|48078|шт/1|1.0|0.0|0.0|
2|48078|кор/24|24.0|0.0|0.0|
1|48079|шт/1|1.0|0.0|0.0|
2|48079|кор/24|24.0|0.0|0.0|
1|48081|шт/1|1.0|0.0|0.0|
1|48082|шт/1|1.0|0.0|0.0|
1|48083|шт/1|1.0|0.0|0.0|
2|48083|кор/15|15.0|0.0|0.0|
3|48083|спайка/15|15.0|0.0|0.0|
1|48084|шт/1|1.0|0.0|0.0|
1|48085|шт/1|1.0|0.0|0.0|
1|48086|шт/1|1.0|0.0|0.0|
1|48088|шт/1|1.0|0.0|0.0|
1|48089|шт/1|1.0|0.0|0.0|
1|48091|шт/1|1.0|0.0|0.0|
2|48091|кор/24|24.0|0.0|0.0|
1|48092|шт/1|1.0|0.0|0.0|
2|48092|кор/9|9.0|0.0|0.0|
1|48093|шт/1|1.0|0.0|0.0|
1|48094|шт/1|1.0|0.0|0.0|
1|48095|шт/1|1.0|0.0|0.0|
1|48096|шт/1|1.0|0.0|0.0|
1|48098|шт/1|1.0|0.0|0.0|
2|48098|кор/30|30.0|0.0|0.0|
1|48099|шт/1|1.0|0.0|0.0|
2|48099|кор/30|30.0|0.0|0.0|
1|48100|шт/1|1.0|0.0|0.0|
2|48100|кор/30|30.0|0.0|0.0|
1|48101|шт/1|1.0|0.0|0.0|
1|48102|шт/1|1.0|0.0|0.0|
1|48103|шт/1|1.0|0.0|0.0|
1|48105|шт/1|1.0|0.0|0.0|
2|48105|кор/4|4.0|0.0|0.0|
1|48106|шт/1|1.0|0.0|0.0|
1|48107|шт/1|1.0|0.0|0.0|
1|48109|шт/1|1.0|0.0|0.0|
1|48110|шт/1|1.0|0.0|0.0|
1|48111|шт/1|1.0|0.0|0.0|
1|48113|шт/1|1.0|0.0|0.0|
1|48114|шт/1|1.0|0.0|0.0|
1|48115|шт/1|1.0|0.0|0.0|
1|48116|шт/1|1.0|0.0|0.0|
1|48117|шт/1|1.0|0.0|0.0|
1|48118|шт/1|1.0|0.0|0.0|
1|48120|шт/1|1.0|0.0|0.0|
1|48121|шт/1|1.0|0.0|0.0|
1|48122|шт/1|1.0|0.0|0.0|
1|48123|шт/1|1.0|0.0|0.0|
2|48123|кор/48|48.0|0.0|0.0|
3|48123|спайка/48|48.0|0.0|0.0|
1|48124|шт/1|1.0|0.0|0.0|
1|48126|шт/1|1.0|0.0|0.0|
2|48126|кор/15|15.0|0.0|0.0|
1|48127|шт/1|1.0|0.0|0.0|
2|48127|кор/15|15.0|0.0|0.0|
1|48128|шт/1|1.0|0.0|0.0|
2|48128|кор/15|15.0|0.0|0.0|
1|48130|шт/1|1.0|0.0|0.0|
2|48130|кор/15|15.0|0.0|0.0|
